hfr_id,official_hfr_id,hfr_id_source,source_record_id,hospital_name,address,location_text,state,district,subdistrict,pincode,hospital_category,hospital_care_type,discipline,specialties,facilities,total_beds,emergency_services,latitude,longitude,source,data_quality_status
2748464293,,mvp_generated,18370,Ayur Jyoti,"Kerala Ayurvedic Marma Chikitasalayam, Flat No-4, , Shardaram Park, Sasoon Road, Near Jehangir Hospital","Kerala Ayurvedic Marma Chikitasalayam, Flat No-4, Shardaram Park, Sasoon Road, Near Jehangir Hospital",Maharashtra,Pune,,411001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4132075398,,mvp_generated,18371,Dada Laser Eye Institute,"Office No. 202, 2Nd Floor, A Wing, Gulmohor Apartments, Above State Bank Of India, East Street, Camp.","Office No. 202, 2Nd Floor, A Wing, Gulmohor Apartments, Above State Bank Of India, East Street, Camp. Pune - 411 001",Maharashtra,Pune,,411001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1197277337,,mvp_generated,18372,Dentofacial Surgery Clinic,"216,Parmar Chambers,B Block,2Nd Floor","216,Parmar Chambers,B Block,2Nd Floor",Maharashtra,Pune,,411001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6767957498,,mvp_generated,18373,Dr Meenu Agarwal Clinic,Camp,Camp Pune,Maharashtra,Pune,,411001,,,,,,,,18.5122306,73.88601,data.gov.in hospital directory,VALIDATED
1573658154,,mvp_generated,18374,Dr Todkar Hospital,"8/1, Mangalwar Peth, 137 Mangalwar Peth, 573, Nana Peth","8/1, Mangalwar Peth, 137 Mangalwar Peth, 573, Nana Peth, Pune",Maharashtra,Pune,,411001,,,,,,,,18.5225987,73.8631581,data.gov.in hospital directory,VALIDATED
6396180643,,mvp_generated,18375,Dr. Gogate's Eye Clinic,"K-102, Kumar Garima,Tadiwala Road,Behind Pune Rly Station","K-102, Kumar Garima,Tadiwala Road,Behind Pune Rly Station,",Maharashtra,Pune,,411001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6772466800,,mvp_generated,18376,Dr.Prakash Katariya Laser Cure,Ganga Nagar,Ganga Nagar,Maharashtra,Pune,,411001,,,,,,,,18.4904527,73.9587593,data.gov.in hospital directory,VALIDATED
1823175579,,mvp_generated,18377,Hitech Urology Institute(Dr.Kanitkar),,Pune,Maharashtra,Pune,,411001,,,,,,,,18.5204303,73.8567437,data.gov.in hospital directory,VALIDATED
6011299349,,mvp_generated,18378,Indira Maternity Home,"2009,Gaffarbeg Street,Pune Camp","2009,Gaffarbeg Street,Pune Camp",Maharashtra,Pune,,411001,,,,,,,,18.5122306,73.88601,data.gov.in hospital directory,VALIDATED
1641797692,,mvp_generated,18379,"Inlaks and Budhrani Hospital,Sadhu Vaswani Mission`S Medical Complex","7-9, Koregaon Park Road, Opposite Osho Ashram","7-9, Koregaon Park Road, Opposite Osho Ashram",Maharashtra,Pune,,411001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2125516884,,mvp_generated,18380,Karishma Speciality and Diagnostic Centre,"1154, Prime Arcade, Ground Flr Shop No 6&7 Saifee Lane, Camp","1154, Prime Arcade, Ground Flr Shop No 6&7 Saifee Lane, Camp, Pune",Maharashtra,Pune,,411001,,,,,,,,18.5120938,73.8793617,data.gov.in hospital directory,VALIDATED
8547723900,,mvp_generated,18381,Kawedia Hospital - Pune,"2144,New Modikhana, Opposite Poolgate Police Chowky, Camp","2144,New Modikhana, Opposite Poolgate Police Chowky, Camp, Pune",Maharashtra,Pune,,411001,,,,,,,,18.5122306,73.88601,data.gov.in hospital directory,VALIDATED
4227149838,,mvp_generated,18382,Marathe Nursing Home,26 Shriniketan Society,26 Shriniketan Society,Maharashtra,Pune,,411001,,,,,,,,18.5038253,73.8188339,data.gov.in hospital directory,VALIDATED
1237674962,,mvp_generated,18383,Moolanis Eye Care Centre,"103, Pundol Aprtments (Opp Pantaloom) M G Road","103, Pundol Aprtments (Opp Pantaloom) M G Road Pune",Maharashtra,Pune,,411001,,,,,,,,18.5204303,73.8567437,data.gov.in hospital directory,VALIDATED
5141049135,,mvp_generated,18384,Neo Clinic,917/21 Ii Floor F.C. Road,917/21 Ii Floor F.C. Road,Maharashtra,Pune,,411001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7853254082,,mvp_generated,18385,Nm Wadia Institute Of Cardiology,32 Sassoon Road Pune Station,32 Sassoon Road Pune Station Pune,Maharashtra,Pune,,411001,,,,,,,,18.5204303,73.8567437,data.gov.in hospital directory,VALIDATED
2370691721,,mvp_generated,18386,PHC Taregaon,Main Road Taregaon,Main Road Taregaon,Maharashtra,Pune,,411001,,,,,,,,18.5204303,73.8567437,data.gov.in hospital directory,VALIDATED
6682400302,,mvp_generated,18387,Poona Center For Womens Health,"A- 7 / 08, Siddharath Court Dhole Patil Road Above Chutey Restarant","A- 7 / 08, Siddharath Court Dhole Patil Road Above Chutey Restarant Pune",Maharashtra,Pune,,411001,,,,,,,,18.5204303,73.8567437,data.gov.in hospital directory,VALIDATED
5008992411,,mvp_generated,18388,Pune City Eye Hospital,"Bharat Arcade Qff No-3/2394-A ,Genthimayya Road,Opp Polgate Police Station","Bharat Arcade Qff No-3/2394-A,Genthimayya Road,Opp Polgate Police Station",Maharashtra,Pune,,411001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3041098040,,mvp_generated,18389,Rahel Hospital,"903, Sachapir Street, Next To Covent Camp","903, Sachapir Street, Next To Covent Camp, Pune,",Maharashtra,Pune,,411001,,,,,,,,18.5122306,73.88601,data.gov.in hospital directory,VALIDATED
9466199366,,mvp_generated,18390,S. K. Lithotripsy Centre - Pune,"Choice 'C"" Wing, Above Tabe Clinic Opposite Star Millennium /Ruby Hall Clinic, Dhole Patil Road Hadapsar","Choice 'C"" Wing, Above Tabe Clinic Opposite Star Millennium /Ruby Hall Clinic, Dhole Patil Road Hadapsar",Maharashtra,Pune,,411001,,,,,,,,18.5349889,73.8761798,data.gov.in hospital directory,VALIDATED
6209117619,,mvp_generated,18391,Sau Sindhutai Raut Memorial Surgicentre,"First Floor, Manisha, Behind Coffee House, Moledina Road, Pune Camp","First Floor, Manisha, Behind Coffee House, Moledina Road, Pune Camp",Maharashtra,Pune,,411001,,,,,,,,18.5189487,73.8777207,data.gov.in hospital directory,VALIDATED
2414325540,,mvp_generated,18392,Shatayu Hospital,30/3/8 Satara Road,30/3/8 Satara Road,Maharashtra,Pune,,411001,,,,,,,,18.4657633,73.862644,data.gov.in hospital directory,VALIDATED
6436865037,,mvp_generated,18393,Shreenath Hospital,"Citadel Enclave, Bt Kawde Road, Ghorpadi","Citadel Enclave, Bt Kawde Road, Ghorpadi, Pune",Maharashtra,Pune,,411001,,,,,,,,18.5203044,73.9067552,data.gov.in hospital directory,VALIDATED
5209791384,,mvp_generated,18394,Shreeyash Hospital,759 / 53 Deccan Gymkhana,759 / 53 Deccan Gymkhana,Maharashtra,Pune,,411001,,,,,,,,18.5175566,73.84166,data.gov.in hospital directory,VALIDATED
3721816751,,mvp_generated,18395,Siddhi Health Care Center,Sadguru Kashid Nagar Opp Swimming Tank Near Kate Chowk Pimple Gurav,Sadguru Kashid Nagar Opp Swimming Tank Near Kate Chowk Pimple Gurav Pune,Maharashtra,Pune,,411001,,,,,,,,18.5894736,73.8119573,data.gov.in hospital directory,VALIDATED
3759925763,,mvp_generated,18396,Suraj Hospital,"B/4 1St Floor Bibiwadi - Kondhwa Road , Pune , B/4 1St Floor Bibiwadi - Kondhwa Road","B/4 1St Floor Bibiwadi - Kondhwa Road, Pune B/4 1St Floor Bibiwadi - Kondhwa Road , Pune",Maharashtra,Pune,,411001,,,,,,,,18.482214,73.894429,data.gov.in hospital directory,VALIDATED
7610963156,,mvp_generated,18397,Swami Satyanand Hospital,Opp Konark Pooram Main Road,Opp Konark Pooram Main Road,Maharashtra,Pune,,411001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1627334293,,mvp_generated,18398,Swayam Clinic Pvt. Ltd.,"No. 742/A, Dinshaw Apts,Bhawani Peth","No. 742/A, Dinshaw Apts,Bhawani Peth,",Maharashtra,Pune,,411001,,,,,,,,18.5076406,73.8760505,data.gov.in hospital directory,VALIDATED
9573537424,,mvp_generated,18399,Todmal Nursing Home,"397-A, Somwar Peth, Sanchay","397-A, Somwar Peth, Sanchay",Maharashtra,Pune,,411001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
8800562715,,mvp_generated,18400,Triveni Hospital,"Kailasnagar, Srinagar ,Opposite B. K. Hall","Kailasnagar, Srinagar,Opposite B. K. Hall",Maharashtra,Pune,,411001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
4235910000,,mvp_generated,18401,Usha Nursing Home,Sector No.149. M.G.Road,Sector No.149. M.G.Road,Maharashtra,Pune,,411001,,,,,,,,22.4821388,88.3380091,data.gov.in hospital directory,VALIDATED
3605407551,,mvp_generated,18402,Vinay Clinic,Pansheel Nagar Ghorpadi Gaon,Pansheel Nagar Ghorpadi Gaon Pune,Maharashtra,Pune,,411001,,,,,,,,18.5204303,73.8567437,data.gov.in hospital directory,VALIDATED
1015237034,,mvp_generated,18403,Yashda Hospital,"420, Moti Chowk Ravivar Peth , 420, Moti Chowk Ravivar Peth","420, Moti Chowk Ravivar Peth, 420, Moti Chowk Ravivar Peth",Maharashtra,Pune,,411001,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5182256178,,mvp_generated,18404,Yogeshwari Hospital and I C U,Shalimar Chowk,Shalimar Chowk,Maharashtra,Pune,,411001,,,,,,,,18.4610303,74.5822095,data.gov.in hospital directory,VALIDATED
5659186532,,mvp_generated,18405,Bora Hospital,"# 589, Ganesh Peth, Dhor Lane, Opposite Pravin Masalewale","589, Ganesh Peth, Dhor Lane, Opposite Pravin Masalewale, Pune,",Maharashtra,Pune,,411002,,,,,,,,18.5204303,73.8567437,data.gov.in hospital directory,VALIDATED
3316902085,,mvp_generated,18406,Dr Sanjeev Sharad Chandra Gokhale,"996 Shukarwar Peth , Tilak Road","996 Shukarwar Peth, Tilak Road, Pune",Maharashtra,Pune,,411002,,,,,,,,18.5104908,73.8461842,data.gov.in hospital directory,VALIDATED
3608505321,,mvp_generated,18407,Dr Sarawat Memorial Hospital,"Mithanagar, Lane O2, Near Western Bakery, Kondwakhrup","Mithanagar, Lane O2, Near Western Bakery, Kondwakhrup",Maharashtra,Pune,,411002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5675772045,,mvp_generated,18408,Dr. Patankar Medical Foundation,"Swanand 986/A/1, Shukrawar Peth Opposite Saras Baug","Swanand 986/A/1, Shukrawar Peth Opposite Saras Baug, Pune",Maharashtra,Pune,,411002,,,,,,,,18.5014304,73.8529332,data.gov.in hospital directory,VALIDATED
3486048676,,mvp_generated,18409,Gokhale Hospital,"996, Shukrawar Peth, Tilak Road, 996, Shukrawar Peth Tilak Road","996, Shukrawar Peth, Tilak Road, 996, Shukrawar Peth Tilak Road",Maharashtra,Pune,,411002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6370881839,,mvp_generated,18410,Harjivan Hospital,"Cts 983/3, Shukrawar Peth, Opp Sarasbaug","Cts 983/3, Shukrawar Peth, Opp Sarasbaug",Maharashtra,Pune,,411002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5871711906,,mvp_generated,18411,Lohade Hospital,"Telco Road, Chinchwad Station","Telco Road, Chinchwad Station",Maharashtra,Pune,,411002,,,,,,,,18.6417909,73.7961718,data.gov.in hospital directory,VALIDATED
5178443911,,mvp_generated,18412,Modern Hospital,"461-Nana Peth, Near Sant Kabir Police Chowky","461-Nana Peth, Near Sant Kabir Police Chowky,",Maharashtra,Pune,,411002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1296500066,,mvp_generated,18413,Naik Hospital,"781/782, Shukrawar Peth, Opposite Jain Mandir","781/782, Shukrawar Peth, Opposite Jain Mandir, Pune,",Maharashtra,Pune,,411002,,,,,,,,18.5681066,73.8508887,data.gov.in hospital directory,VALIDATED
6709960593,,mvp_generated,18414,Namrata Clinic,"368/1 Nana Pwth 1St, Floor Ram Prasad Appt.","368/1 Nana Pwth 1St, Floor Ram Prasad Appt.",Maharashtra,Pune,,411002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5713116385,,mvp_generated,18415,Pabalkar Nursing Home,"No. 1208, Shukravar Peth, Lane No 3, Near Shivaji Maratha High School","No. 1208, Shukravar Peth, Lane No 3, Near Shivaji Maratha High School",Maharashtra,Pune,,411002,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9479651381,,mvp_generated,18416,Panchsheel Hospital,"368, Nana Peth","368, Nana Peth Pune",Maharashtra,Pune,,411002,,,,,,,,18.51443,73.869031,data.gov.in hospital directory,VALIDATED
5520212264,,mvp_generated,18417,Purandare Hospital,"972, Shukruwar Peth","972, Shukruwar Peth, Pune- 411002",Maharashtra,Pune,,411002,,,,,,,,18.5155573,73.8619386,data.gov.in hospital directory,VALIDATED
7150183505,,mvp_generated,18418,Ramchandra Day Care Centre,"Ashwini Commercial Centre, Near Apsara Hotel, Hirabaug Chowk, Tilak Road","Ashwini Commercial Centre, Near Apsara Hotel, Hirabaug Chowk, Tilak Road, Pune",Maharashtra,Pune,,411002,,,,,,,,18.5068375,73.8517363,data.gov.in hospital directory,VALIDATED
5573190046,,mvp_generated,18419,Sangam Hospital,"34, Samgam Nagar, Bibvewadi","34, Samgam Nagar, Bibvewadi",Maharashtra,Pune,,411002,,,,,,,,18.478107,73.8612322,data.gov.in hospital directory,VALIDATED
8032571006,,mvp_generated,18420,Shaikh Hospital,"114, Ganesh Peth, Pune, Near Dhule Maruti Mandir","114, Ganesh Peth, Pune, Near Dhule Maruti Mandir",Maharashtra,Pune,,411002,,,,,,,,20.9042201,74.7748979,data.gov.in hospital directory,VALIDATED
6423631418,,mvp_generated,18421,Ashwini Hospital,"20/156 'Dattahasta' Near Rly. Lines, Bijalinagar, Chinchwad","20/156 'Dattahasta' Near Rly. Lines, Bijalinagar, Chinchwad",Maharashtra,Pune,,411003,,,,,,,,18.6297811,73.7997094,data.gov.in hospital directory,VALIDATED
3766498373,,mvp_generated,18422,Deshpande Eye Clinic,"Awanti Apts OppositeMati Ganpati, Kelkar Road, 550/551 Narayan Peth","Awanti Apts OppositeMati Ganpati, Kelkar Road, 550/551 Narayan Peth Pune",Maharashtra,Pune,,411003,,,,,,,,18.5164192,73.8505103,data.gov.in hospital directory,VALIDATED
4187174350,,mvp_generated,18423,Mahashtra Dialysis Services Pvt Ltd,"Near Chinchwad Station, Chinchwad","Near Chinchwad Station, Chinchwad Pune",Maharashtra,Pune,,411003,,,,,,,,18.6470187,73.8047339,data.gov.in hospital directory,VALIDATED
5963398610,,mvp_generated,18424,Srinivas Children Hospital,"No- 1, Uttarkar Complex, Khadki Bazar","No- 1, Uttarkar Complex, Khadki Bazar, Pune",Maharashtra,Pune,,411003,,,,,,,,18.5680543,73.8508694,data.gov.in hospital directory,VALIDATED
9737589288,,mvp_generated,18425,Accurate Diagnostics Pvt Ltd,"904, Bhandarkar Road Deccan Gymkhana","904, Bhandarkar Road Deccan Gymkhana",Maharashtra,Pune,,411004,,,,,,,,18.518329,73.8406428,data.gov.in hospital directory,VALIDATED
6523232735,,mvp_generated,18426,Ace Hospital,"32 / 2 A, Erandwane, Gulawani Maharaj Ro,Near Mehendale Garage & Abhishek Hotel","32 / 2 A, Erandwane, Gulawani Maharaj Ro,Near Mehendale Garage & Abhishek Hotel,",Maharashtra,Pune,,411004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5404871266,,mvp_generated,18427,Aditya Eye Clinic,"No. 1A, Kumar Plaza, Next To Wonder Land, 8 M G Road M G Road","No. 1A, Kumar Plaza, Next To Wonder Land, 8 M G Road M G Road",Maharashtra,Pune,,411004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
7063193650,,mvp_generated,18428,Amai Charitable Trust Institute Of Urology,"S. No. 32/2A, Erandwana, Behind Mehendale Garage, Near Hotel Abhishek, Gulwani Maharaj Strret","S. No. 32/2A, Erandwana, Behind Mehendale Garage, Near Hotel Abhishek, Gulwani Maharaj Strret,",Maharashtra,Pune,,411004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2750106717,,mvp_generated,18429,Ameya Clinic,"Gynaec-Surgical & Maternity Home,34/4 B,Erandwana","Gynaec-Surgical & Maternity Home,34/4 B,Erandwana,Pune",Maharashtra,Pune,,411004,,,,,,,,18.5204303,73.8567437,data.gov.in hospital directory,VALIDATED
2630424269,,mvp_generated,18430,Anand Hospital,"Sector No- 26/113, Hutatma Chowk, Pradhikaran Nigdi","Sector No- 26/113, Hutatma Chowk, Pradhikaran Nigdi, Pune",Maharashtra,Pune,,411004,,,,,,,,18.6537036,73.7645769,data.gov.in hospital directory,VALIDATED
2418672852,,mvp_generated,18431,Arogyaseva Medical Academy Of India,"Erandavana, Behind Hotel Abhishek","Erandavana, Behind Hotel Abhishek",Maharashtra,Pune,,411004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
2234428813,,mvp_generated,18432,Biniwale Clinic,"1, Flat No-3 Dinkar Baug Appt. Bhandarkar Institute Road","1, Flat No-3 Dinkar Baug Appt. Bhandarkar Institute Road Pune",Maharashtra,Pune,,411004,,,,,,,,18.4920458,74.0234863,data.gov.in hospital directory,VALIDATED
1970083203,,mvp_generated,18433,Centre For Laproscopy Surgery,"1206/4,OppositeSambhaji Park,K.P Kulkarni Road","1206/4,OppositeSambhaji Park,K.P Kulkarni Road.Pune",Maharashtra,Pune,,411004,,,,,,,,18.5215001,73.8430316,data.gov.in hospital directory,VALIDATED
8496511372,,mvp_generated,18434,Deenanath Mangeshkar Hospital and Research Centre,Erandwana Near Mhatre Bridge,"Erandwana Near Mhatre Bridge, Pune",Maharashtra,Pune,,411004,,,,,,,,18.5046033,73.8354133,data.gov.in hospital directory,VALIDATED
4598347750,,mvp_generated,18435,Deendayal Memorial Hospital,"926, Fergusson College Road, Tukaram Paduka Chowk, Shivaji Nagaar","926, Fergusson College Road, Tukaram Paduka Chowk, Shivaji Nagaar",Maharashtra,Pune,,411004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5661322251,,mvp_generated,18436,Deodhar Eye Hospital,"39/25, Erandwane Behind Kaka Halwai Karve Road","39/25, Erandwane Behind Kaka Halwai Karve Road",Maharashtra,Pune,,411004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
6819744488,,mvp_generated,18437,Gadkari Eye Center,"Opp Karve Rd, Nal Stop","Opp Karve Rd, Nal Stop,",Maharashtra,Pune,,411004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5421816621,,mvp_generated,18438,Galaxy Care Laparoscopy Institute Pvt. Ltd. - Pune,"25-A, Karve Road, Campus Of Ayurved Ras-Shala Near Garware College","25-A, Karve Road, Campus Of Ayurved Ras-Shala Near Garware College",Maharashtra,Pune,,411004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
3392366988,,mvp_generated,18439,Golwilkar Metropolis Heath Service (India) Pvt Ltd,"Flat No - 2, Abhyudaya Apartment-771, Bhandarkar Road","Flat No - 2, Abhyudaya Apartment-771, Bhandarkar Road",Maharashtra,Pune,,411004,,,,,,,,19.027805,72.852096,data.gov.in hospital directory,VALIDATED
9227632768,,mvp_generated,18440,Gupte Hospital Of Accurate Diagnostics Pvt Ltd,"904, Bhandarkar Road , Deccan Gymkhana","904, Bhandarkar Road, Deccan Gymkhana",Maharashtra,Pune,,411004,,,,,,,,18.518329,73.8406428,data.gov.in hospital directory,VALIDATED
1579473871,,mvp_generated,18441,Harmony Health Services,759 / 4 Deccan Gymkhana,759 / 4 Deccan Gymkhana,Maharashtra,Pune,,411004,,,,,,,,18.507836,73.826545,data.gov.in hospital directory,VALIDATED
8068658257,,mvp_generated,18442,Institute Of Urology,"S.No. 32/2A, Erandwana Mehendale Garage-","S.No. 32/2A, Erandwana Mehendale Garage-, Pune",Maharashtra,Pune,,411004,,,,,,,,18.5204303,73.8567437,data.gov.in hospital directory,VALIDATED
1115043354,,mvp_generated,18443,Khares Eye Institute,Swojas Royal 116-B Erandawane It Lane,Swojas Royal 116-B Erandawane It Lane Pune,Maharashtra,Pune,,411004,,,,,,,,18.5204303,73.8567437,data.gov.in hospital directory,VALIDATED
6911977487,,mvp_generated,18444,Lokmanya Hospital,"13/4, Karve Road, Behind Ranka Jwellers","13/4, Karve Road, Behind Ranka Jwellers, Pune",Maharashtra,Pune,,411004,,,,,,,,18.5204303,73.8567437,data.gov.in hospital directory,VALIDATED
3107662317,,mvp_generated,18445,Maharastra Medical Foundation Joshi Hospital,"778, Shivajinagar , Opposite Kamala Nehru Park","778, Shivajinagar, Opposite Kamala Nehru Park",Maharashtra,Pune,,411004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
1501457560,,mvp_generated,18446,Mantri Hospital,"98, Erandawane Near Mahtre Bridge","98, Erandawane Near Mahtre Bridge, Pune",Maharashtra,Pune,,411004,,,,,,,,18.5046079,73.8374929,data.gov.in hospital directory,VALIDATED
3811679868,,mvp_generated,18447,Nachiket Hospital Pvt Ltd,"No. 68 / 4, Karve Road","No. 68 / 4, Karve Road",Maharashtra,Pune,,411004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
5580209639,,mvp_generated,18448,Nayanjyot Eye Clinic and Laser Centre,,Pune,Maharashtra,Pune,,411004,,,,,,,,18.5204303,73.8567437,data.gov.in hospital directory,VALIDATED
6397952285,,mvp_generated,18449,Npil Dr Golwilkar Labs Pvt Ltd,"2,3 &4 Abhyudaya Apartments, 771 Bhandarkar Institute Road","2,3 &4 Abhyudaya Apartments, 771 Bhandarkar Institute Road Pune",Maharashtra,Pune,,411004,,,,,,,,18.4920458,74.0234863,data.gov.in hospital directory,VALIDATED
1489875081,,mvp_generated,18450,Oyster and Pearl Hospital Shree / Onp Hospital,"Shree.1205 -1/10, Shivajinagar, Apte Road, OppositeSannaji Park","Shree.1205 -1/10, Shivajinagar, Apte Road, OppositeSannaji Park",Maharashtra,Pune,,411004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9545124051,,mvp_generated,18451,Paranjpe Eye Clinic and Eye Surgery Centre,"894, Venkatesh Apparrment, Off F. C. Rd,Deccan Gymkhana","894, Venkatesh Apparrment, Off F. C. Rd,Deccan Gymkhana,",Maharashtra,Pune,,411004,,,,,,,,,,data.gov.in hospital directory,NEEDS_COORDINATE_REVIEW
9393642156,,mvp_generated,18452,Phadke Hospital,"1260 B, Jungli Maharaj Road Shivaji Nagar","1260 B, Jungli Maharaj Road Shivaji Nagar",Maharashtra,Pune,,411004,,,,,,,,18.518352,73.843893,data.gov.in hospital directory,VALIDATED
5575802146,,mvp_generated,18453,Poona Laser Center,"33/15B, Regent Chambers Opp Garware College Gate Karve Road","33/15B, Regent Chambers Opp Garware College Gate Karve Road,Pune",Maharashtra,Pune,,411004,,,,,,,,18.4913365,73.8183358,data.gov.in hospital directory,VALIDATED
